date,state,district,latitude,longitude,temperature_max,temperature_min,humidity,rainfall,wind_speed,pressure
2020-08-13,Telangana,Hyderabad,17.39,78.49,28.3,25.3,72,0,17,1022
2020-08-14,Telangana,Hyderabad,17.39,78.49,34.3,21.3,68,0,13,1018
2020-08-15,Telangana,Hyderabad,17.39,78.49,30.3,27.3,74,0,19,1024
2020-08-16,Telangana,Hyderabad,17.39,78.49,30.3,25.3,64,4,9,1014
2020-08-17,Telangana,Hyderabad,17.39,78.49,35.3,24.3,89,0,19,1029
2020-08-18,Telangana,Hyderabad,17.39,78.49,29.3,28.3,83,0,13,1013
2020-08-19,Telangana,Hyderabad,17.39,78.49,33.3,26.3,77,0,7,1027
2020-08-20,Telangana,Hyderabad,17.39,78.49,30.3,21.3,64,0,9,1014
2020-08-21,Telangana,Hyderabad,17.39,78.49,35.3,22.3,79,0,9,1019
2020-08-22,Telangana,Hyderabad,17.39,78.49,27.3,24.3,61,0,6,1021
2020-08-23,Telangana,Hyderabad,17.39,78.49,27.3,24.3,71,0,16,1021
2020-08-24,Telangana,Hyderabad,17.39,78.49,26.3,23.3,70,0,15,1020
2020-08-25,Telangana,Hyderabad,17.39,78.49,29.3,24.3,63,0,8,1013
2020-08-26,Telangana,Hyderabad,17.39,78.49,27.3,22.3,61,0,6,1011
2020-08-27,Telangana,Hyderabad,17.39,78.49,32.3,21.3,66,0,11,1026
2020-08-28,Telangana,Hyderabad,17.39,78.49,29.3,24.3,73,0,18,1013
2020-08-29,Telangana,Hyderabad,17.39,78.49,33.3,28.3,67,7,12,1017
2020-08-30,Telangana,Hyderabad,17.39,78.49,30.3,23.3,74,0,19,1024
2020-08-31,Telangana,Hyderabad,17.39,78.49,33.3,26.3,67,0,12,1027
2020-09-01,Telangana,Hyderabad,17.39,78.49,30.3,21.3,74,4,19,1014
2020-09-02,Telangana,Hyderabad,17.39,78.49,29.3,26.3,83,0,13,1023
2020-09-03,Telangana,Hyderabad,17.39,78.49,27.3,26.3,71,1,16,1011
2020-09-04,Telangana,Hyderabad,17.39,78.49,29.3,28.3,83,0,13,1013
2020-09-05,Telangana,Hyderabad,17.39,78.49,34.3,21.3,68,0,13,1018
2020-09-06,Telangana,Hyderabad,17.39,78.49,34.3,21.3,88,0,18,1018
2020-09-07,Telangana,Hyderabad,17.39,78.49,27.3,26.3,81,0,11,1011
2020-09-08,Telangana,Hyderabad,17.39,78.49,30.3,21.3,64,0,9,1014
2020-09-09,Telangana,Hyderabad,17.39,78.49,32.3,21.3,76,0,6,1026
2020-09-10,Telangana,Hyderabad,17.39,78.49,31.3,28.3,85,0,15,1025
2020-09-11,Telangana,Hyderabad,17.39,78.49,29.3,22.3,83,0,13,1023
2020-09-12,Telangana,Hyderabad,17.39,78.49,29.3,26.3,73,0,18,1023
2020-09-13,Telangana,Hyderabad,17.39,78.49,27.3,24.3,81,1,11,1021
2020-09-14,Telangana,Hyderabad,17.39,78.49,28.3,23.3,82,0,12,1012
2020-09-15,Telangana,Hyderabad,17.39,78.49,29.3,28.3,63,0,8,1013
2020-09-16,Telangana,Hyderabad,17.39,78.49,31.3,26.3,85,0,15,1015
2020-09-17,Telangana,Hyderabad,17.39,78.49,29.3,26.3,63,0,8,1023
2020-09-18,Telangana,Hyderabad,17.39,78.49,28.3,21.3,82,2,12,1022
2020-09-19,Telangana,Hyderabad,17.39,78.49,29.3,22.3,63,0,8,1023
2020-09-20,Telangana,Hyderabad,17.39,78.49,28.3,23.3,82,2,12,1012
2020-09-21,Telangana,Hyderabad,17.39,78.49,27.3,24.3,71,0,16,1021
2020-09-22,Telangana,Hyderabad,17.39,78.49,28.3,21.3,82,0,12,1022
2020-09-23,Telangana,Hyderabad,17.39,78.49,28.3,27.3,62,0,7,1012
2020-09-24,Telangana,Hyderabad,17.39,78.49,34.3,25.3,78,0,8,1018
2020-09-25,Telangana,Hyderabad,17.39,78.49,26.3,21.3,70,0,15,1010
2020-09-26,Telangana,Hyderabad,17.39,78.49,35.3,22.3,89,0,19,1019
2020-09-27,Telangana,Hyderabad,17.39,78.49,33.3,24.3,87,0,17,1017
2020-09-28,Telangana,Hyderabad,17.39,78.49,30.3,25.3,64,0,9,1014
2020-09-29,Telangana,Hyderabad,17.39,78.49,26.3,27.3,60,0,5,1020
2020-09-30,Telangana,Hyderabad,17.39,78.49,26.3,23.3,60,0,5,1020
2020-10-01,Telangana,Hyderabad,17.39,78.49,32.3,21.3,86,0,16,1026
2020-10-02,Telangana,Hyderabad,17.39,78.49,33.3,26.3,87,0,17,1027
2020-10-03,Telangana,Hyderabad,17.39,78.49,33.3,22.3,77,0,7,1027
2020-10-04,Telangana,Hyderabad,17.39,78.49,28.3,23.3,82,0,12,1012
2020-10-05,Telangana,Hyderabad,17.39,78.49,34.3,23.3,68,0,13,1028
2020-10-06,Telangana,Hyderabad,17.39,78.49,35.3,24.3,69,0,14,1029
2020-10-07,Telangana,Hyderabad,17.39,78.49,35.3,28.3,79,0,9,1029
2020-10-08,Telangana,Hyderabad,17.39,78.49,35.3,26.3,69,9,14,1019
2020-10-09,Telangana,Hyderabad,17.39,78.49,35.3,26.3,79,0,9,1019
2020-10-10,Telangana,Hyderabad,17.39,78.49,33.3,26.3,87,0,17,1027
2020-10-11,Telangana,Hyderabad,17.39,78.49,32.3,21.3,86,6,16,1026
2020-10-12,Telangana,Hyderabad,17.39,78.49,33.3,28.3,67,0,12,1017
2020-10-13,Telangana,Hyderabad,17.39,78.49,33.3,24.3,87,0,17,1017
2020-10-14,Telangana,Hyderabad,17.39,78.49,27.3,26.3,61,0,6,1011
2020-10-15,Telangana,Hyderabad,17.39,78.49,35.3,28.3,69,0,14,1029
2020-10-16,Telangana,Hyderabad,17.39,78.49,32.3,21.3,86,0,16,1026
2020-10-17,Telangana,Hyderabad,17.39,78.49,28.3,25.3,62,2,7,1022
2020-10-18,Telangana,Hyderabad,17.39,78.49,27.3,26.3,81,0,11,1011
2020-10-19,Telangana,Hyderabad,17.39,78.49,26.3,21.3,60,0,5,1010
2020-10-20,Telangana,Hyderabad,17.39,78.49,30.3,27.3,64,0,9,1024
2020-10-21,Telangana,Hyderabad,17.39,78.49,29.3,24.3,73,0,18,1013
2020-10-22,Telangana,Hyderabad,17.39,78.49,26.3,23.3,60,0,5,1020
2020-10-23,Telangana,Hyderabad,17.39,78.49,31.3,22.3,65,0,10,1015
2020-10-24,Telangana,Hyderabad,17.39,78.49,26.3,23.3,60,0,5,1020
2020-10-25,Telangana,Hyderabad,17.39,78.49,27.3,28.3,61,0,6,1021
2020-10-26,Telangana,Hyderabad,17.39,78.49,35.3,26.3,89,0,19,1019
2020-10-27,Telangana,Hyderabad,17.39,78.49,34.3,27.3,88,0,18,1028
2020-10-28,Telangana,Hyderabad,17.39,78.49,34.3,21.3,68,0,13,1018
2020-10-29,Telangana,Hyderabad,17.39,78.49,35.3,22.3,89,0,19,1019
2020-10-30,Telangana,Hyderabad,17.39,78.49,34.3,25.3,78,8,8,1018
2020-10-31,Telangana,Hyderabad,17.39,78.49,30.3,27.3,74,0,19,1024
2020-11-01,Telangana,Hyderabad,17.39,78.49,28.3,21.3,72,0,17,1022
2020-11-02,Telangana,Hyderabad,17.39,78.49,29.3,26.3,73,3,18,1023
2020-11-03,Telangana,Hyderabad,17.39,78.49,27.3,24.3,71,0,16,1021
2020-11-04,Telangana,Hyderabad,17.39,78.49,31.3,28.3,75,5,5,1025
2020-11-05,Telangana,Hyderabad,17.39,78.49,26.3,23.3,60,0,5,1020
2020-11-06,Telangana,Hyderabad,17.39,78.49,28.3,25.3,72,0,17,1022
2020-11-07,Telangana,Hyderabad,17.39,78.49,26.3,23.3,80,0,10,1020
2020-11-08,Telangana,Hyderabad,17.39,78.49,33.3,24.3,77,0,7,1017
2020-11-09,Telangana,Hyderabad,17.39,78.49,28.3,27.3,72,0,17,1012
2020-11-10,Telangana,Hyderabad,17.39,78.49,34.3,25.3,88,8,18,1018
2020-11-11,Telangana,Hyderabad,17.39,78.49,32.3,21.3,86,6,16,1026
2020-11-12,Telangana,Hyderabad,17.39,78.49,34.3,21.3,68,0,13,1018
2020-11-13,Telangana,Hyderabad,17.39,78.49,30.3,25.3,84,0,14,1014
2020-11-14,Telangana,Hyderabad,17.39,78.49,26.3,23.3,70,0,15,1020
2020-11-15,Telangana,Hyderabad,17.39,78.49,30.3,25.3,64,0,9,1014
2020-11-16,Telangana,Hyderabad,17.39,78.49,32.3,21.3,66,0,11,1026
2020-11-17,Telangana,Hyderabad,17.39,78.49,31.3,28.3,85,0,15,1025
2020-11-18,Telangana,Hyderabad,17.39,78.49,29.3,28.3,83,0,13,1013
2020-11-19,Telangana,Hyderabad,17.39,78.49,34.3,25.3,68,0,13,1018
2020-11-20,Telangana,Hyderabad,17.39,78.49,30.3,25.3,74,0,19,1014
2020-11-21,Telangana,Hyderabad,17.39,78.49,26.3,21.3,60,0,5,1010
2020-11-22,Telangana,Hyderabad,17.39,78.49,27.3,28.3,71,0,16,1021
2020-11-23,Telangana,Hyderabad,17.39,78.49,26.3,27.3,80,0,10,1020
2020-11-24,Telangana,Hyderabad,17.39,78.49,28.3,25.3,62,0,7,1022
2020-11-25,Telangana,Hyderabad,17.39,78.49,31.3,28.3,85,5,15,1025
2020-11-26,Telangana,Hyderabad,17.39,78.49,31.3,28.3,75,0,5,1025
2020-11-27,Telangana,Hyderabad,17.39,78.49,32.3,21.3,86,0,16,1026
2020-11-28,Telangana,Hyderabad,17.39,78.49,34.3,27.3,78,8,8,1028
2020-11-29,Telangana,Hyderabad,17.39,78.49,27.3,26.3,71,0,16,1011
2020-11-30,Telangana,Hyderabad,17.39,78.49,28.3,21.3,82,0,12,1022
2020-12-01,Telangana,Hyderabad,17.39,78.49,17.3,18.3,61,0,6,1021
2020-12-02,Telangana,Hyderabad,17.39,78.49,20.3,15.3,74,0,19,1014
2020-12-03,Telangana,Hyderabad,17.39,78.49,24.3,15.3,88,0,18,1018
2020-12-04,Telangana,Hyderabad,17.39,78.49,20.3,17.3,84,4,14,1024
2020-12-05,Telangana,Hyderabad,17.39,78.49,17.3,12.3,71,0,16,1011
2020-12-06,Telangana,Hyderabad,17.39,78.49,23.3,12.3,87,0,17,1027
2020-12-07,Telangana,Hyderabad,17.39,78.49,18.3,11.3,82,0,12,1022
2020-12-08,Telangana,Hyderabad,17.39,78.49,25.3,16.3,69,0,14,1019
2020-12-09,Telangana,Hyderabad,17.39,78.49,25.3,18.3,89,0,19,1029
2020-12-10,Telangana,Hyderabad,17.39,78.49,24.3,13.3,68,0,13,1028
2020-12-11,Telangana,Hyderabad,17.39,78.49,22.3,17.3,86,0,16,1016
2020-12-12,Telangana,Hyderabad,17.39,78.49,17.3,14.3,61,0,6,1021
2020-12-13,Telangana,Hyderabad,17.39,78.49,22.3,17.3,76,0,6,1016
2020-12-14,Telangana,Hyderabad,17.39,78.49,18.3,11.3,82,2,12,1022
2020-12-15,Telangana,Hyderabad,17.39,78.49,19.3,16.3,73,0,18,1023
2020-12-16,Telangana,Hyderabad,17.39,78.49,23.3,12.3,67,0,12,1027
2020-12-17,Telangana,Hyderabad,17.39,78.49,18.3,13.3,72,0,17,1012
2020-12-18,Telangana,Hyderabad,17.39,78.49,16.3,13.3,70,0,15,1020
2020-12-19,Telangana,Hyderabad,17.39,78.49,21.3,14.3,75,0,5,1025
2020-12-20,Telangana,Hyderabad,17.39,78.49,24.3,13.3,78,0,8,1028
2020-12-21,Telangana,Hyderabad,17.39,78.49,16.3,11.3,70,0,15,1010
2020-12-22,Telangana,Hyderabad,17.39,78.49,16.3,15.3,60,0,5,1010
2020-12-23,Telangana,Hyderabad,17.39,78.49,25.3,14.3,69,0,14,1029
2020-12-24,Telangana,Hyderabad,17.39,78.49,21.3,16.3,75,0,5,1015
2020-12-25,Telangana,Hyderabad,17.39,78.49,20.3,13.3,84,0,14,1024
2020-12-26,Telangana,Hyderabad,17.39,78.49,21.3,12.3,75,0,5,1015
2020-12-27,Telangana,Hyderabad,17.39,78.49,23.3,16.3,77,0,7,1027
2020-12-28,Telangana,Hyderabad,17.39,78.49,17.3,12.3,61,0,6,1011
2020-12-29,Telangana,Hyderabad,17.39,78.49,17.3,18.3,81,0,11,1021
2020-12-30,Telangana,Hyderabad,17.39,78.49,21.3,18.3,75,0,5,1025
2020-12-31,Telangana,Hyderabad,17.39,78.49,21.3,16.3,65,0,10,1015
2021-01-01,Telangana,Hyderabad,17.39,78.49,17.3,18.3,81,0,11,1021
2021-01-02,Telangana,Hyderabad,17.39,78.49,22.3,11.3,76,0,6,1026
2021-01-03,Telangana,Hyderabad,17.39,78.49,24.3,15.3,68,8,13,1018
2021-01-04,Telangana,Hyderabad,17.39,78.49,17.3,18.3,71,0,16,1021
2021-01-05,Telangana,Hyderabad,17.39,78.49,25.3,14.3,89,0,19,1029
2021-01-06,Telangana,Hyderabad,17.39,78.49,16.3,15.3,60,0,5,1010
2021-01-07,Telangana,Hyderabad,17.39,78.49,25.3,14.3,79,9,9,1029
2021-01-08,Telangana,Hyderabad,17.39,78.49,17.3,12.3,71,0,16,1011
2021-01-09,Telangana,Hyderabad,17.39,78.49,19.3,18.3,63,0,8,1013
2021-01-10,Telangana,Hyderabad,17.39,78.49,22.3,13.3,76,0,6,1016
2021-01-11,Telangana,Hyderabad,17.39,78.49,18.3,17.3,62,2,7,1012
2021-01-12,Telangana,Hyderabad,17.39,78.49,25.3,12.3,89,0,19,1019
2021-01-13,Telangana,Hyderabad,17.39,78.49,24.3,11.3,88,0,18,1018
2021-01-14,Telangana,Hyderabad,17.39,78.49,16.3,15.3,60,0,5,1010
2021-01-15,Telangana,Hyderabad,17.39,78.49,21.3,12.3,75,0,5,1015
2021-01-16,Telangana,Hyderabad,17.39,78.49,19.3,18.3,73,0,18,1013
2021-01-17,Telangana,Hyderabad,17.39,78.49,25.3,12.3,69,0,14,1019
2021-01-18,Telangana,Hyderabad,17.39,78.49,20.3,17.3,84,0,14,1024
2021-01-19,Telangana,Hyderabad,17.39,78.49,24.3,15.3,78,0,8,1018
2021-01-20,Telangana,Hyderabad,17.39,78.49,23.3,18.3,67,0,12,1017
2021-01-21,Telangana,Hyderabad,17.39,78.49,18.3,13.3,72,0,17,1012
2021-01-22,Telangana,Hyderabad,17.39,78.49,20.3,17.3,84,0,14,1024
2021-01-23,Telangana,Hyderabad,17.39,78.49,20.3,17.3,74,0,19,1024
2021-01-24,Telangana,Hyderabad,17.39,78.49,20.3,17.3,64,4,9,1024
2021-01-25,Telangana,Hyderabad,17.39,78.49,23.3,14.3,77,7,7,1017
2021-01-26,Telangana,Hyderabad,17.39,78.49,17.3,14.3,81,0,11,1021
2021-01-27,Telangana,Hyderabad,17.39,78.49,22.3,17.3,76,0,6,1016
2021-01-28,Telangana,Hyderabad,17.39,78.49,18.3,15.3,82,0,12,1022
2021-01-29,Telangana,Hyderabad,17.39,78.49,25.3,14.3,89,0,19,1029
2021-01-30,Telangana,Hyderabad,17.39,78.49,16.3,13.3,60,0,5,1020
2021-01-31,Telangana,Hyderabad,17.39,78.49,22.3,17.3,86,0,16,1016
2021-02-01,Telangana,Hyderabad,17.39,78.49,16.3,17.3,80,0,10,1020
2021-02-02,Telangana,Hyderabad,17.39,78.49,20.3,17.3,74,0,19,1024
2021-02-03,Telangana,Hyderabad,17.39,78.49,20.3,15.3,84,0,14,1014
2021-02-04,Telangana,Hyderabad,17.39,78.49,16.3,15.3,70,0,15,1010
2021-02-05,Telangana,Hyderabad,17.39,78.49,20.3,15.3,84,4,14,1014
2021-02-06,Telangana,Hyderabad,17.39,78.49,20.3,11.3,64,4,9,1014
2021-02-07,Telangana,Hyderabad,17.39,78.49,22.3,15.3,66,0,11,1026
2021-02-08,Telangana,Hyderabad,17.39,78.49,18.3,17.3,62,0,7,1012
2021-02-09,Telangana,Hyderabad,17.39,78.49,24.3,17.3,78,0,8,1028
2021-02-10,Telangana,Hyderabad,17.39,78.49,21.3,14.3,85,0,15,1025
2021-02-11,Telangana,Hyderabad,17.39,78.49,21.3,14.3,65,0,10,1025
2021-02-12,Telangana,Hyderabad,17.39,78.49,18.3,13.3,82,0,12,1012
2021-02-13,Telangana,Hyderabad,17.39,78.49,17.3,18.3,81,1,11,1021
2021-02-14,Telangana,Hyderabad,17.39,78.49,24.3,15.3,78,0,8,1018
2021-02-15,Telangana,Hyderabad,17.39,78.49,18.3,15.3,62,2,7,1022
2021-02-16,Telangana,Hyderabad,17.39,78.49,16.3,11.3,70,0,15,1010
2021-02-17,Telangana,Hyderabad,17.39,78.49,25.3,14.3,79,0,9,1029
2021-02-18,Telangana,Hyderabad,17.39,78.49,18.3,11.3,72,0,17,1022
2021-02-19,Telangana,Hyderabad,17.39,78.49,21.3,14.3,85,5,15,1025
2021-02-20,Telangana,Hyderabad,17.39,78.49,19.3,14.3,63,0,8,1013
2021-02-21,Telangana,Hyderabad,17.39,78.49,19.3,18.3,73,3,18,1013
2021-02-22,Telangana,Hyderabad,17.39,78.49,22.3,15.3,76,0,6,1026
2021-02-23,Telangana,Hyderabad,17.39,78.49,21.3,14.3,75,5,5,1025
2021-02-24,Telangana,Hyderabad,17.39,78.49,25.3,14.3,89,0,19,1029
2021-02-25,Telangana,Hyderabad,17.39,78.49,25.3,18.3,79,0,9,1029
2021-02-26,Telangana,Hyderabad,17.39,78.49,17.3,16.3,81,0,11,1011
2021-02-27,Telangana,Hyderabad,17.39,78.49,18.3,11.3,62,2,7,1022
2021-02-28,Telangana,Hyderabad,17.39,78.49,16.3,15.3,70,0,15,1010
2021-03-01,Telangana,Hyderabad,17.39,78.49,29.3,28.3,63,0,8,1013
2021-03-02,Telangana,Hyderabad,17.39,78.49,35.3,28.3,69,9,14,1029
2021-03-03,Telangana,Hyderabad,17.39,78.49,30.3,27.3,84,0,14,1024
2021-03-04,Telangana,Hyderabad,17.39,78.49,30.3,27.3,84,0,14,1024
2021-03-05,Telangana,Hyderabad,17.39,78.49,31.3,28.3,85,5,15,1025
2021-03-06,Telangana,Hyderabad,17.39,78.49,33.3,22.3,67,7,12,1027
2021-03-07,Telangana,Hyderabad,17.39,78.49,27.3,28.3,71,0,16,1021
2021-03-08,Telangana,Hyderabad,17.39,78.49,27.3,26.3,71,0,16,1011
2021-03-09,Telangana,Hyderabad,17.39,78.49,26.3,27.3,80,0,10,1020
2021-03-10,Telangana,Hyderabad,17.39,78.49,33.3,26.3,67,0,12,1027
2021-03-11,Telangana,Hyderabad,17.39,78.49,28.3,21.3,82,0,12,1022
2021-03-12,Telangana,Hyderabad,17.39,78.49,32.3,25.3,86,6,16,1026
2021-03-13,Telangana,Hyderabad,17.39,78.49,33.3,28.3,67,0,12,1017
2021-03-14,Telangana,Hyderabad,17.39,78.49,27.3,24.3,61,0,6,1021
2021-03-15,Telangana,Hyderabad,17.39,78.49,28.3,27.3,72,0,17,1012
2021-03-16,Telangana,Hyderabad,17.39,78.49,31.3,26.3,85,5,15,1015
2021-03-17,Telangana,Hyderabad,17.39,78.49,31.3,22.3,65,0,10,1015
2021-03-18,Telangana,Hyderabad,17.39,78.49,27.3,28.3,71,1,16,1021
2021-03-19,Telangana,Hyderabad,17.39,78.49,26.3,21.3,80,0,10,1010
2021-03-20,Telangana,Hyderabad,17.39,78.49,33.3,22.3,77,7,7,1027
2021-03-21,Telangana,Hyderabad,17.39,78.49,27.3,22.3,81,0,11,1011
2021-03-22,Telangana,Hyderabad,17.39,78.49,30.3,23.3,84,0,14,1024
2021-03-23,Telangana,Hyderabad,17.39,78.49,30.3,21.3,84,0,14,1014
2021-03-24,Telangana,Hyderabad,17.39,78.49,27.3,22.3,81,0,11,1011
2021-03-25,Telangana,Hyderabad,17.39,78.49,29.3,22.3,83,0,13,1023
2021-03-26,Telangana,Hyderabad,17.39,78.49,32.3,27.3,86,0,16,1016
2021-03-27,Telangana,Hyderabad,17.39,78.49,30.3,23.3,74,0,19,1024
2021-03-28,Telangana,Hyderabad,17.39,78.49,31.3,28.3,75,0,5,1025
2021-03-29,Telangana,Hyderabad,17.39,78.49,31.3,24.3,85,5,15,1025
2021-03-30,Telangana,Hyderabad,17.39,78.49,27.3,26.3,81,0,11,1011
2021-03-31,Telangana,Hyderabad,17.39,78.49,30.3,27.3,64,0,9,1024
2021-04-01,Telangana,Hyderabad,17.39,78.49,36.3,35.3,70,0,15,1010
2021-04-02,Telangana,Hyderabad,17.39,78.49,37.3,36.3,71,0,16,1011
2021-04-03,Telangana,Hyderabad,17.39,78.49,45.3,34.3,89,0,19,1029
2021-04-04,Telangana,Hyderabad,17.39,78.49,37.3,36.3,81,0,11,1011
2021-04-05,Telangana,Hyderabad,17.39,78.49,41.3,32.3,85,5,15,1015
2021-04-06,Telangana,Hyderabad,17.39,78.49,36.3,31.3,60,0,5,1010
2021-04-07,Telangana,Hyderabad,17.39,78.49,36.3,35.3,60,0,5,1010
2021-04-08,Telangana,Hyderabad,17.39,78.49,42.3,31.3,66,0,11,1026
2021-04-09,Telangana,Hyderabad,17.39,78.49,41.3,32.3,75,0,5,1015
2021-04-10,Telangana,Hyderabad,17.39,78.49,39.3,38.3,83,0,13,1013
2021-04-11,Telangana,Hyderabad,17.39,78.49,45.3,34.3,89,0,19,1029
2021-04-12,Telangana,Hyderabad,17.39,78.49,37.3,36.3,81,0,11,1011
2021-04-13,Telangana,Hyderabad,17.39,78.49,40.3,35.3,74,0,19,1014
2021-04-14,Telangana,Hyderabad,17.39,78.49,43.3,36.3,77,0,7,1027
2021-04-15,Telangana,Hyderabad,17.39,78.49,36.3,37.3,60,0,5,1020
2021-04-16,Telangana,Hyderabad,17.39,78.49,38.3,35.3,82,0,12,1022
2021-04-17,Telangana,Hyderabad,17.39,78.49,45.3,32.3,89,0,19,1019
2021-04-18,Telangana,Hyderabad,17.39,78.49,37.3,38.3,81,0,11,1021
2021-04-19,Telangana,Hyderabad,17.39,78.49,43.3,32.3,77,0,7,1027
2021-04-20,Telangana,Hyderabad,17.39,78.49,42.3,37.3,76,0,6,1016
2021-04-21,Telangana,Hyderabad,17.39,78.49,36.3,33.3,60,0,5,1020
2021-04-22,Telangana,Hyderabad,17.39,78.49,41.3,32.3,75,5,5,1015
2021-04-23,Telangana,Hyderabad,17.39,78.49,39.3,36.3,83,0,13,1023
2021-04-24,Telangana,Hyderabad,17.39,78.49,41.3,34.3,75,0,5,1025
2021-04-25,Telangana,Hyderabad,17.39,78.49,39.3,38.3,83,0,13,1013
2021-04-26,Telangana,Hyderabad,17.39,78.49,44.3,31.3,68,0,13,1018
2021-04-27,Telangana,Hyderabad,17.39,78.49,43.3,32.3,77,7,7,1027
2021-04-28,Telangana,Hyderabad,17.39,78.49,43.3,32.3,87,0,17,1027
2021-04-29,Telangana,Hyderabad,17.39,78.49,37.3,36.3,61,0,6,1011
2021-04-30,Telangana,Hyderabad,17.39,78.49,45.3,32.3,89,0,19,1019
2021-05-01,Telangana,Hyderabad,17.39,78.49,44.3,31.3,78,0,8,1018
2021-05-02,Telangana,Hyderabad,17.39,78.49,41.3,34.3,65,0,10,1025
2021-05-03,Telangana,Hyderabad,17.39,78.49,43.3,32.3,87,0,17,1027
2021-05-04,Telangana,Hyderabad,17.39,78.49,41.3,32.3,85,0,15,1015
2021-05-05,Telangana,Hyderabad,17.39,78.49,44.3,35.3,88,8,18,1018
2021-05-06,Telangana,Hyderabad,17.39,78.49,42.3,35.3,66,0,11,1026
2021-05-07,Telangana,Hyderabad,17.39,78.49,41.3,34.3,85,0,15,1025
2021-05-08,Telangana,Hyderabad,17.39,78.49,43.3,34.3,67,0,12,1017
2021-05-09,Telangana,Hyderabad,17.39,78.49,37.3,36.3,61,0,6,1011
2021-05-10,Telangana,Hyderabad,17.39,78.49,42.3,35.3,86,0,16,1026
2021-05-11,Telangana,Hyderabad,17.39,78.49,40.3,33.3,74,0,19,1024
2021-05-12,Telangana,Hyderabad,17.39,78.49,40.3,35.3,74,0,19,1014
2021-05-13,Telangana,Hyderabad,17.39,78.49,43.3,38.3,67,0,12,1017
2021-05-14,Telangana,Hyderabad,17.39,78.49,39.3,38.3,73,3,18,1013
2021-05-15,Telangana,Hyderabad,17.39,78.49,39.3,38.3,63,0,8,1013
2021-05-16,Telangana,Hyderabad,17.39,78.49,36.3,37.3,80,0,10,1020
2021-05-17,Telangana,Hyderabad,17.39,78.49,45.3,32.3,89,9,19,1019
2021-05-18,Telangana,Hyderabad,17.39,78.49,43.3,38.3,67,0,12,1017
2021-05-19,Telangana,Hyderabad,17.39,78.49,45.3,32.3,89,0,19,1019
2021-05-20,Telangana,Hyderabad,17.39,78.49,43.3,34.3,87,0,17,1017
2021-05-21,Telangana,Hyderabad,17.39,78.49,36.3,33.3,70,0,15,1020
2021-05-22,Telangana,Hyderabad,17.39,78.49,43.3,32.3,87,0,17,1027
2021-05-23,Telangana,Hyderabad,17.39,78.49,43.3,36.3,77,0,7,1027
2021-05-24,Telangana,Hyderabad,17.39,78.49,45.3,32.3,69,0,14,1019
2021-05-25,Telangana,Hyderabad,17.39,78.49,45.3,38.3,89,0,19,1029
2021-05-26,Telangana,Hyderabad,17.39,78.49,45.3,36.3,79,0,9,1019
2021-05-27,Telangana,Hyderabad,17.39,78.49,44.3,35.3,88,0,18,1018
2021-05-28,Telangana,Hyderabad,17.39,78.49,45.3,36.3,69,0,14,1019
2021-05-29,Telangana,Hyderabad,17.39,78.49,42.3,37.3,86,0,16,1016
2021-05-30,Telangana,Hyderabad,17.39,78.49,44.3,33.3,78,0,8,1028
2021-05-31,Telangana,Hyderabad,17.39,78.49,40.3,33.3,84,0,14,1024
2021-06-01,Telangana,Hyderabad,17.39,78.49,40.3,37.3,84,4,14,1024
2021-06-02,Telangana,Hyderabad,17.39,78.49,36.3,33.3,80,0,10,1020
2021-06-03,Telangana,Hyderabad,17.39,78.49,39.3,32.3,63,0,8,1023
2021-06-04,Telangana,Hyderabad,17.39,78.49,38.3,33.3,62,0,7,1012
2021-06-05,Telangana,Hyderabad,17.39,78.49,44.3,33.3,88,0,18,1028
2021-06-06,Telangana,Hyderabad,17.39,78.49,42.3,33.3,66,0,11,1016
2021-06-07,Telangana,Hyderabad,17.39,78.49,45.3,36.3,89,0,19,1019
2021-06-08,Telangana,Hyderabad,17.39,78.49,37.3,32.3,81,1,11,1011
2021-06-09,Telangana,Hyderabad,17.39,78.49,42.3,33.3,76,0,6,1016
2021-06-10,Telangana,Hyderabad,17.39,78.49,40.3,37.3,64,0,9,1024
2021-06-11,Telangana,Hyderabad,17.39,78.49,41.3,38.3,75,0,5,1025
2021-06-12,Telangana,Hyderabad,17.39,78.49,40.3,37.3,84,0,14,1024
2021-06-13,Telangana,Hyderabad,17.39,78.49,43.3,36.3,87,0,17,1027
2021-06-14,Telangana,Hyderabad,17.39,78.49,36.3,33.3,70,0,15,1020
2021-06-15,Telangana,Hyderabad,17.39,78.49,39.3,36.3,63,0,8,1023
2021-06-16,Telangana,Hyderabad,17.39,78.49,43.3,32.3,77,0,7,1027
2021-06-17,Telangana,Hyderabad,17.39,78.49,45.3,38.3,79,0,9,1029
2021-06-18,Telangana,Hyderabad,17.39,78.49,45.3,32.3,89,0,19,1019
2021-06-19,Telangana,Hyderabad,17.39,78.49,38.3,33.3,82,0,12,1012
2021-06-20,Telangana,Hyderabad,17.39,78.49,40.3,35.3,84,0,14,1014
2021-06-21,Telangana,Hyderabad,17.39,78.49,38.3,35.3,62,0,7,1022
2021-06-22,Telangana,Hyderabad,17.39,78.49,41.3,32.3,75,0,5,1015
2021-06-23,Telangana,Hyderabad,17.39,78.49,44.3,35.3,88,0,18,1018
2021-06-24,Telangana,Hyderabad,17.39,78.49,43.3,38.3,77,0,7,1017
2021-06-25,Telangana,Hyderabad,17.39,78.49,41.3,36.3,75,0,5,1015
